2023-02-23 03:57:14 startup archives install
2023-02-23 03:58:10 status half-installed libpangocairo-1.0-0:amd64 1.50.6+ds-2
2023-02-23 03:58:11 status unpacked libpangocairo-1.0-0:amd64 1.50.6+ds-2
2023-02-23 03:58:11 install libwayland-client0:amd64 <none> 1.20.0-1ubuntu0.1
2023-02-23 03:58:11 status half-installed libwayland-client0:amd64 1.20.0-1ubuntu0.1
2023-02-23 03:58:11 status unpacked libwayland-client0:amd64 1.20.0-1ubuntu0.1
2023-02-23 03:58:11 install libwayland-cursor0:amd64 <none> 1.20.0-1ubuntu0.1
2023-02-23 03:58:11 status half-installed libwayland-cursor0:amd64 1.20.0-1ubuntu0.1
2023-02-23 03:58:11 status unpacked libwayland-cursor0:amd64 1.20.0-1ubuntu0.1
2023-02-23 03:58:11 install libwayland-egl1:amd64 <none> 1.20.0-1ubuntu0.1
2023-02-23 03:58:11 status half-installed libwayland-egl1:amd64 1.20.0-1ubuntu0.1
2023-02-23 03:58:11 status unpacked libwayland-egl1:amd64 1.20.0-1ubuntu0.1
2023-02-23 03:58:11 install libxcomposite1:amd64 <none> 1:0.4.5-1build2
2023-02-23 03:58:11 status half-installed libxcomposite1:amd64 1:0.4.5-1build2
2023-02-23 03:58:11 status unpacked libxcomposite1:amd64 1:0.4.5-1build2
2023-02-23 03:58:11 install libxfixes3:amd64 <none> 1:6.0.0-1
2023-02-23 03:58:11 status half-installed libxfixes3:amd64 1:6.0.0-1
2023-02-23 03:58:11 status unpacked libxfixes3:amd64 1:6.0.0-1
2023-02-23 03:58:11 install libxcursor1:amd64 <none> 1:1.2.0-2build4
2023-02-23 03:58:11 status half-installed libxcursor1:amd64 1:1.2.0-2build4
2023-02-23 03:58:11 status unpacked libxcursor1:amd64 1:1.2.0-2build4
2023-02-23 03:58:11 install libxdamage1:amd64 <none> 1:1.1.5-2build2
2023-02-23 03:58:11 status half-installed libxdamage1:amd64 1:1.1.5-2build2
2023-02-23 03:58:11 status unpacked libxdamage1:amd64 1:1.1.5-2build2
2023-02-23 03:58:11 install libxinerama1:amd64 <none> 2:1.1.4-3
2023-02-23 03:58:11 status half-installed libxinerama1:amd64 2:1.1.4-3
2023-02-23 03:58:11 status unpacked libxinerama1:amd64 2:1.1.4-3
2023-02-23 03:58:11 install libxkbcommon0:amd64 <none> 1.4.0-1
2023-02-23 03:58:11 status half-installed libxkbcommon0:amd64 1.4.0-1
2023-02-23 03:58:11 status unpacked libxkbcommon0:amd64 1.4.0-1
2023-02-23 03:58:11 install libxrandr2:amd64 <none> 2:1.5.2-1build1
2023-02-23 03:58:11 status half-installed libxrandr2:amd64 2:1.5.2-1build1
2023-02-23 03:58:11 status unpacked libxrandr2:amd64 2:1.5.2-1build1
2023-02-23 03:58:11 install libgtk-3-common:all <none> 3.24.33-1ubuntu2
2023-02-23 03:58:11 status half-installed libgtk-3-common:all 3.24.33-1ubuntu2
2023-02-23 03:58:11 status unpacked libgtk-3-common:all 3.24.33-1ubuntu2
2023-02-23 03:58:11 install libgtk-3-0:amd64 <none> 3.24.33-1ubuntu2
2023-02-23 03:58:11 status half-installed libgtk-3-0:amd64 3.24.33-1ubuntu2
2023-02-23 03:58:11 status unpacked libgtk-3-0:amd64 3.24.33-1ubuntu2
2023-02-23 03:58:11 install libpciaccess0:amd64 <none> 0.16-3
2023-02-23 03:58:11 status half-installed libpciaccess0:amd64 0.16-3
2023-02-23 03:58:11 status unpacked libpciaccess0:amd64 0.16-3
2023-02-23 03:58:11 install spice-vdagent:amd64 <none> 0.22.1-1
2023-02-23 03:58:11 status half-installed spice-vdagent:amd64 0.22.1-1
2023-02-23 03:58:11 status unpacked spice-vdagent:amd64 0.22.1-1
2023-02-23 03:58:11 install python3-xkit:all <none> 0.5.0ubuntu5
2023-02-23 03:58:11 status half-installed python3-xkit:all 0.5.0ubuntu5
2023-02-23 03:58:11 status unpacked python3-xkit:all 0.5.0ubuntu5
2023-02-23 03:58:11 install python3-colorama:all <none> 0.4.4-1
2023-02-23 03:58:11 status half-installed python3-colorama:all 0.4.4-1
2023-02-23 03:58:11 status unpacked python3-colorama:all 0.4.4-1
2023-02-23 03:58:11 install python3-more-itertools:all <none> 8.10.0-2
2023-02-23 03:58:11 status half-installed python3-more-itertools:all 8.10.0-2
2023-02-23 03:58:11 status unpacked python3-more-itertools:all 8.10.0-2
2023-02-23 03:58:11 install python3-zipp:all <none> 1.0.0-3
2023-02-23 03:58:11 status half-installed python3-zipp:all 1.0.0-3
2023-02-23 03:58:11 status unpacked python3-zipp:all 1.0.0-3
2023-02-23 03:58:11 install python3-importlib-metadata:all <none> 4.6.4-1
2023-02-23 03:58:11 status half-installed python3-importlib-metadata:all 4.6.4-1
2023-02-23 03:58:11 status unpacked python3-importlib-metadata:all 4.6.4-1
2023-02-23 03:58:11 install python3-click:all <none> 8.0.3-1
2023-02-23 03:58:11 status half-installed python3-click:all 8.0.3-1
2023-02-23 03:58:11 status unpacked python3-click:all 8.0.3-1
2023-02-23 03:58:11 install pciutils:amd64 <none> 1:3.7.0-6
2023-02-23 03:58:11 status half-installed pciutils:amd64 1:3.7.0-6
2023-02-23 03:58:11 status unpacked pciutils:amd64 1:3.7.0-6
2023-02-23 03:58:11 install usbutils:amd64 <none> 1:014-1build1
2023-02-23 03:58:11 status half-installed usbutils:amd64 1:014-1build1
2023-02-23 03:58:11 status unpacked usbutils:amd64 1:014-1build1
2023-02-23 03:58:12 install ubuntu-drivers-common:amd64 <none> 1:0.9.6.1
2023-02-23 03:58:12 status half-installed ubuntu-drivers-common:amd64 1:0.9.6.1
2023-02-23 03:58:12 status unpacked ubuntu-drivers-common:amd64 1:0.9.6.1
2023-02-23 03:58:12 install python3-chardet:all <none> 4.0.0-1
2023-02-23 03:58:12 status half-installed python3-chardet:all 4.0.0-1
2023-02-23 03:58:12 status unpacked python3-chardet:all 4.0.0-1
2023-02-23 03:58:12 install zstd:amd64 <none> 1.4.8+dfsg-3build1
2023-02-23 03:58:12 status half-installed zstd:amd64 1.4.8+dfsg-3build1
2023-02-23 03:58:12 status unpacked zstd:amd64 1.4.8+dfsg-3build1
2023-02-23 03:58:12 install python3-debian:all <none> 0.1.43ubuntu1
2023-02-23 03:58:12 status half-installed python3-debian:all 0.1.43ubuntu1
2023-02-23 03:58:12 status unpacked python3-debian:all 0.1.43ubuntu1
2023-02-23 03:58:12 install python3-debconf:all <none> 1.5.79ubuntu1
2023-02-23 03:58:12 status half-installed python3-debconf:all 1.5.79ubuntu1
2023-02-23 03:58:12 status unpacked python3-debconf:all 1.5.79ubuntu1
2023-02-23 03:58:12 install python3-distro-info:all <none> 1.1build1
2023-02-23 03:58:12 status half-installed python3-distro-info:all 1.1build1
2023-02-23 03:58:12 status unpacked python3-distro-info:all 1.1build1
2023-02-23 03:58:12 install patch:amd64 <none> 2.7.6-7build2
2023-02-23 03:58:12 status half-installed patch:amd64 2.7.6-7build2
2023-02-23 03:58:12 status unpacked patch:amd64 2.7.6-7build2
2023-02-23 03:58:12 install python3-distupgrade:all <none> 1:22.04.16
2023-02-23 03:58:12 status half-installed python3-distupgrade:all 1:22.04.16
2023-02-23 03:58:12 status unpacked python3-distupgrade:all 1:22.04.16
2023-02-23 03:58:12 install python3-update-manager:all <none> 1:22.04.10
2023-02-23 03:58:12 status half-installed python3-update-manager:all 1:22.04.10
2023-02-23 03:58:12 status unpacked python3-update-manager:all 1:22.04.10
2023-02-23 03:58:12 install ubuntu-release-upgrader-core:all <none> 1:22.04.16
2023-02-23 03:58:12 status half-installed ubuntu-release-upgrader-core:all 1:22.04.16
2023-02-23 03:58:12 status unpacked ubuntu-release-upgrader-core:all 1:22.04.16
2023-02-23 03:58:12 install update-manager-core:all <none> 1:22.04.10
2023-02-23 03:58:12 status half-installed update-manager-core:all 1:22.04.10
2023-02-23 03:58:12 status unpacked update-manager-core:all 1:22.04.10
2023-02-23 03:58:12 install update-notifier-common:all <none> 3.192.54.5
2023-02-23 03:58:12 status half-installed update-notifier-common:all 3.192.54.5
2023-02-23 03:58:12 status unpacked update-notifier-common:all 3.192.54.5
2023-02-23 03:58:12 install libwhoopsie0:amd64 <none> 0.2.77
2023-02-23 03:58:12 status half-installed libwhoopsie0:amd64 0.2.77
2023-02-23 03:58:12 status unpacked libwhoopsie0:amd64 0.2.77
2023-02-23 03:58:12 install whoopsie:amd64 <none> 0.2.77
2023-02-23 03:58:12 status half-installed whoopsie:amd64 0.2.77
2023-02-23 03:58:12 status unpacked whoopsie:amd64 0.2.77
2023-02-23 03:58:12 install libjansson4:amd64 <none> 2.13.1-1.1build3
2023-02-23 03:58:12 status half-installed libjansson4:amd64 2.13.1-1.1build3
2023-02-23 03:58:12 status unpacked libjansson4:amd64 2.13.1-1.1build3
2023-02-23 03:58:12 install libldb2:amd64 <none> 2:2.4.4-0ubuntu0.1
2023-02-23 03:58:12 status half-installed libldb2:amd64 2:2.4.4-0ubuntu0.1
2023-02-23 03:58:12 status unpacked libldb2:amd64 2:2.4.4-0ubuntu0.1
2023-02-23 03:58:12 install libpython3.10:amd64 <none> 3.10.6-1~22.04.2
2023-02-23 03:58:12 status half-installed libpython3.10:amd64 3.10.6-1~22.04.2
2023-02-23 03:58:12 status unpacked libpython3.10:amd64 3.10.6-1~22.04.2
2023-02-23 03:58:12 install python3-ldb:amd64 <none> 2:2.4.4-0ubuntu0.1
2023-02-23 03:58:12 status half-installed python3-ldb:amd64 2:2.4.4-0ubuntu0.1
2023-02-23 03:58:12 status unpacked python3-ldb:amd64 2:2.4.4-0ubuntu0.1
2023-02-23 03:58:12 install python3-talloc:amd64 <none> 2.3.3-2build1
2023-02-23 03:58:12 status half-installed python3-talloc:amd64 2.3.3-2build1
2023-02-23 03:58:12 status unpacked python3-talloc:amd64 2.3.3-2build1
2023-02-23 03:58:12 install samba-libs:amd64 <none> 2:4.15.13+dfsg-0ubuntu1
2023-02-23 03:58:12 status half-installed samba-libs:amd64 2:4.15.13+dfsg-0ubuntu1
2023-02-23 03:58:12 status unpacked samba-libs:amd64 2:4.15.13+dfsg-0ubuntu1
2023-02-23 03:58:12 install libsmbclient:amd64 <none> 2:4.15.13+dfsg-0ubuntu1
2023-02-23 03:58:12 status half-installed libsmbclient:amd64 2:4.15.13+dfsg-0ubuntu1
2023-02-23 03:58:12 status unpacked libsmbclient:amd64 2:4.15.13+dfsg-0ubuntu1
2023-02-23 03:58:12 install apparmor:amd64 <none> 3.0.4-2ubuntu2.1
2023-02-23 03:58:12 status half-installed apparmor:amd64 3.0.4-2ubuntu2.1
2023-02-23 03:58:12 status unpacked apparmor:amd64 3.0.4-2ubuntu2.1
2023-02-23 03:58:13 install bash-completion:all <none> 1:2.11-5ubuntu1
2023-02-23 03:58:13 status half-installed bash-completion:all 1:2.11-5ubuntu1
2023-02-23 03:58:13 status unpacked bash-completion:all 1:2.11-5ubuntu1
2023-02-23 03:58:13 install libedit2:amd64 <none> 3.1-20210910-1build1
2023-02-23 03:58:13 status half-installed libedit2:amd64 3.1-20210910-1build1
2023-02-23 03:58:13 status unpacked libedit2:amd64 3.1-20210910-1build1
2023-02-23 03:58:13 install bind9-dnsutils:amd64 <none> 1:9.18.1-1ubuntu1.3
2023-02-23 03:58:13 status half-installed bind9-dnsutils:amd64 1:9.18.1-1ubuntu1.3
2023-02-23 03:58:13 status unpacked bind9-dnsutils:amd64 1:9.18.1-1ubuntu1.3
2023-02-23 03:58:13 install bsdextrautils:amd64 <none> 2.37.2-4ubuntu3
2023-02-23 03:58:13 status half-installed bsdextrautils:amd64 2.37.2-4ubuntu3
2023-02-23 03:58:13 status unpacked bsdextrautils:amd64 2.37.2-4ubuntu3
2023-02-23 03:58:13 install busybox-static:amd64 <none> 1:1.30.1-7ubuntu3
2023-02-23 03:58:13 status half-installed busybox-static:amd64 1:1.30.1-7ubuntu3
2023-02-23 03:58:13 status unpacked busybox-static:amd64 1:1.30.1-7ubuntu3
2023-02-23 03:58:13 install python3-gdbm:amd64 <none> 3.10.6-1~22.04
2023-02-23 03:58:13 status half-installed python3-gdbm:amd64 3.10.6-1~22.04
2023-02-23 03:58:13 status unpacked python3-gdbm:amd64 3.10.6-1~22.04
2023-02-23 03:58:13 install python3-commandnotfound:all <none> 22.04.0
2023-02-23 03:58:13 status half-installed python3-commandnotfound:all 22.04.0
2023-02-23 03:58:13 status unpacked python3-commandnotfound:all 22.04.0
2023-02-23 03:58:13 install command-not-found:all <none> 22.04.0
2023-02-23 03:58:13 status half-installed command-not-found:all 22.04.0
2023-02-23 03:58:13 status unpacked command-not-found:all 22.04.0
2023-02-23 03:58:13 install cpio:amd64 <none> 2.13+dfsg-7
2023-02-23 03:58:13 status half-installed cpio:amd64 2.13+dfsg-7
2023-02-23 03:58:13 status unpacked cpio:amd64 2.13+dfsg-7
2023-02-23 03:58:13 install dmidecode:amd64 <none> 3.3-3ubuntu0.1
2023-02-23 03:58:13 status half-installed dmidecode:amd64 3.3-3ubuntu0.1
2023-02-23 03:58:13 status unpacked dmidecode:amd64 3.3-3ubuntu0.1
2023-02-23 03:58:13 install dosfstools:amd64 <none> 4.2-1build3
2023-02-23 03:58:13 status half-installed dosfstools:amd64 4.2-1build3
2023-02-23 03:58:13 status unpacked dosfstools:amd64 4.2-1build3
2023-02-23 03:58:13 install ed:amd64 <none> 1.18-1
2023-02-23 03:58:13 status half-installed ed:amd64 1.18-1
2023-02-23 03:58:13 status unpacked ed:amd64 1.18-1
2023-02-23 03:58:13 install libmagic-mgc:amd64 <none> 1:5.41-3
2023-02-23 03:58:13 status half-installed libmagic-mgc:amd64 1:5.41-3
2023-02-23 03:58:13 status unpacked libmagic-mgc:amd64 1:5.41-3
2023-02-23 03:58:13 install libmagic1:amd64 <none> 1:5.41-3
2023-02-23 03:58:13 status half-installed libmagic1:amd64 1:5.41-3
2023-02-23 03:58:13 status unpacked libmagic1:amd64 1:5.41-3
2023-02-23 03:58:13 install file:amd64 <none> 1:5.41-3
2023-02-23 03:58:13 status half-installed file:amd64 1:5.41-3
2023-02-23 03:58:13 status unpacked file:amd64 1:5.41-3
2023-02-23 03:58:13 install friendly-recovery:all <none> 0.2.42
2023-02-23 03:58:13 status half-installed friendly-recovery:all 0.2.42
2023-02-23 03:58:13 status unpacked friendly-recovery:all 0.2.42
2023-02-23 03:58:13 install tnftp:amd64 <none> 20210827-4build1
2023-02-23 03:58:13 status half-installed tnftp:amd64 20210827-4build1
2023-02-23 03:58:13 status unpacked tnftp:amd64 20210827-4build1
2023-02-23 03:58:13 install ftp:all <none> 20210827-4build1
2023-02-23 03:58:13 status half-installed ftp:all 20210827-4build1
2023-02-23 03:58:13 status unpacked ftp:all 20210827-4build1
2023-02-23 03:58:13 install gettext-base:amd64 <none> 0.21-4ubuntu4
2023-02-23 03:58:13 status half-installed gettext-base:amd64 0.21-4ubuntu4
2023-02-23 03:58:13 status unpacked gettext-base:amd64 0.21-4ubuntu4
2023-02-23 03:58:13 install libuchardet0:amd64 <none> 0.0.7-1build2
2023-02-23 03:58:13 status half-installed libuchardet0:amd64 0.0.7-1build2
2023-02-23 03:58:13 status unpacked libuchardet0:amd64 0.0.7-1build2
2023-02-23 03:58:13 install groff-base:amd64 <none> 1.22.4-8build1
2023-02-23 03:58:13 status half-installed groff-base:amd64 1.22.4-8build1
2023-02-23 03:58:13 status unpacked groff-base:amd64 1.22.4-8build1
2023-02-23 03:58:13 install hdparm:amd64 <none> 9.60+ds-1build3
2023-02-23 03:58:13 status half-installed hdparm:amd64 9.60+ds-1build3
2023-02-23 03:58:13 status unpacked hdparm:amd64 9.60+ds-1build3
2023-02-23 03:58:13 install info:amd64 <none> 6.8-4build1
2023-02-23 03:58:13 status half-installed info:amd64 6.8-4build1
2023-02-23 03:58:13 status unpacked info:amd64 6.8-4build1
2023-02-23 03:58:13 install libip6tc2:amd64 <none> 1.8.7-1ubuntu5
2023-02-23 03:58:13 status half-installed libip6tc2:amd64 1.8.7-1ubuntu5
2023-02-23 03:58:13 status unpacked libip6tc2:amd64 1.8.7-1ubuntu5
2023-02-23 03:58:13 install libnfnetlink0:amd64 <none> 1.0.1-3build3
2023-02-23 03:58:13 status half-installed libnfnetlink0:amd64 1.0.1-3build3
2023-02-23 03:58:13 status unpacked libnfnetlink0:amd64 1.0.1-3build3
2023-02-23 03:58:13 install libnetfilter-conntrack3:amd64 <none> 1.0.9-1
2023-02-23 03:58:13 status half-installed libnetfilter-conntrack3:amd64 1.0.9-1
2023-02-23 03:58:13 status unpacked libnetfilter-conntrack3:amd64 1.0.9-1
2023-02-23 03:58:13 install libnftnl11:amd64 <none> 1.2.1-1build1
2023-02-23 03:58:13 status half-installed libnftnl11:amd64 1.2.1-1build1
2023-02-23 03:58:13 status unpacked libnftnl11:amd64 1.2.1-1build1
2023-02-23 03:58:13 install iptables:amd64 <none> 1.8.7-1ubuntu5
2023-02-23 03:58:13 status half-installed iptables:amd64 1.8.7-1ubuntu5
2023-02-23 03:58:13 status unpacked iptables:amd64 1.8.7-1ubuntu5
2023-02-23 03:58:13 install iputils-tracepath:amd64 <none> 3:20211215-1
2023-02-23 03:58:13 status half-installed iputils-tracepath:amd64 3:20211215-1
2023-02-23 03:58:13 status unpacked iputils-tracepath:amd64 3:20211215-1
2023-02-23 03:58:13 install libcbor0.8:amd64 <none> 0.8.0-2ubuntu1
2023-02-23 03:58:13 status half-installed libcbor0.8:amd64 0.8.0-2ubuntu1
2023-02-23 03:58:13 status unpacked libcbor0.8:amd64 0.8.0-2ubuntu1
2023-02-23 03:58:14 install libfido2-1:amd64 <none> 1.10.0-1
2023-02-23 03:58:14 status half-installed libfido2-1:amd64 1.10.0-1
2023-02-23 03:58:14 status unpacked libfido2-1:amd64 1.10.0-1
2023-02-23 03:58:14 install libnftables1:amd64 <none> 1.0.2-1ubuntu3
2023-02-23 03:58:14 status half-installed libnftables1:amd64 1.0.2-1ubuntu3
2023-02-23 03:58:14 status unpacked libnftables1:amd64 1.0.2-1ubuntu3
2023-02-23 03:58:14 install libparted2:amd64 <none> 3.4-2build1
2023-02-23 03:58:14 status half-installed libparted2:amd64 3.4-2build1
2023-02-23 03:58:14 status unpacked libparted2:amd64 3.4-2build1
2023-02-23 03:58:14 install libpcap0.8:amd64 <none> 1.10.1-4build1
2023-02-23 03:58:14 status half-installed libpcap0.8:amd64 1.10.1-4build1
2023-02-23 03:58:14 status unpacked libpcap0.8:amd64 1.10.1-4build1
2023-02-23 03:58:14 install libpipeline1:amd64 <none> 1.5.5-1
2023-02-23 03:58:14 status half-installed libpipeline1:amd64 1.5.5-1
2023-02-23 03:58:14 status unpacked libpipeline1:amd64 1.5.5-1
2023-02-23 03:58:14 install libplymouth5:amd64 <none> 0.9.5+git20211018-1ubuntu3
2023-02-23 03:58:14 status half-installed libplymouth5:amd64 0.9.5+git20211018-1ubuntu3
2023-02-23 03:58:14 status unpacked libplymouth5:amd64 0.9.5+git20211018-1ubuntu3
2023-02-23 03:58:14 install libxmuu1:amd64 <none> 2:1.1.3-3
2023-02-23 03:58:14 status half-installed libxmuu1:amd64 2:1.1.3-3
2023-02-23 03:58:14 status unpacked libxmuu1:amd64 2:1.1.3-3
2023-02-23 03:58:14 install lshw:amd64 <none> 02.19.git.2021.06.19.996aaad9c7-2build1
2023-02-23 03:58:14 status half-installed lshw:amd64 02.19.git.2021.06.19.996aaad9c7-2build1
2023-02-23 03:58:14 status unpacked lshw:amd64 02.19.git.2021.06.19.996aaad9c7-2build1
2023-02-23 03:58:14 install lsof:amd64 <none> 4.93.2+dfsg-1.1build2
2023-02-23 03:58:14 status half-installed lsof:amd64 4.93.2+dfsg-1.1build2
2023-02-23 03:58:14 status unpacked lsof:amd64 4.93.2+dfsg-1.1build2
2023-02-23 03:58:14 install man-db:amd64 <none> 2.10.2-1
2023-02-23 03:58:14 status half-installed man-db:amd64 2.10.2-1
2023-02-23 03:58:14 status unpacked man-db:amd64 2.10.2-1
2023-02-23 03:58:14 install manpages:all <none> 5.10-1ubuntu1
2023-02-23 03:58:14 status half-installed manpages:all 5.10-1ubuntu1
2023-02-23 03:58:14 status unpacked manpages:all 5.10-1ubuntu1
2023-02-23 03:58:14 install mtr-tiny:amd64 <none> 0.95-1
2023-02-23 03:58:14 status half-installed mtr-tiny:amd64 0.95-1
2023-02-23 03:58:14 status unpacked mtr-tiny:amd64 0.95-1
2023-02-23 03:58:14 install nano:amd64 <none> 6.2-1
2023-02-23 03:58:14 status half-installed nano:amd64 6.2-1
2023-02-23 03:58:14 status unpacked nano:amd64 6.2-1
2023-02-23 03:58:14 install nftables:amd64 <none> 1.0.2-1ubuntu3
2023-02-23 03:58:14 status half-installed nftables:amd64 1.0.2-1ubuntu3
2023-02-23 03:58:14 status unpacked nftables:amd64 1.0.2-1ubuntu3
2023-02-23 03:58:14 install openssh-client:amd64 <none> 1:8.9p1-3ubuntu0.1
2023-02-23 03:58:14 status half-installed openssh-client:amd64 1:8.9p1-3ubuntu0.1
2023-02-23 03:58:14 status unpacked openssh-client:amd64 1:8.9p1-3ubuntu0.1
2023-02-23 03:58:14 install parted:amd64 <none> 3.4-2build1
2023-02-23 03:58:14 status half-installed parted:amd64 3.4-2build1
2023-02-23 03:58:14 status unpacked parted:amd64 3.4-2build1
2023-02-23 03:58:14 install plymouth:amd64 <none> 0.9.5+git20211018-1ubuntu3
2023-02-23 03:58:14 status half-installed plymouth:amd64 0.9.5+git20211018-1ubuntu3
2023-02-23 03:58:14 status unpacked plymouth:amd64 0.9.5+git20211018-1ubuntu3
2023-02-23 03:58:14 install plymouth-theme-ubuntu-text:amd64 <none> 0.9.5+git20211018-1ubuntu3
2023-02-23 03:58:14 status half-installed plymouth-theme-ubuntu-text:amd64 0.9.5+git20211018-1ubuntu3
2023-02-23 03:58:14 status unpacked plymouth-theme-ubuntu-text:amd64 0.9.5+git20211018-1ubuntu3
2023-02-23 03:58:14 install powermgmt-base:all <none> 1.36
2023-02-23 03:58:14 status half-installed powermgmt-base:all 1.36
2023-02-23 03:58:14 status unpacked powermgmt-base:all 1.36
2023-02-23 03:58:14 install psmisc:amd64 <none> 23.4-2build3
2023-02-23 03:58:14 status half-installed psmisc:amd64 23.4-2build3
2023-02-23 03:58:14 status unpacked psmisc:amd64 23.4-2build3
2023-02-23 03:58:14 install publicsuffix:all <none> 20211207.1025-1
2023-02-23 03:58:14 status half-installed publicsuffix:all 20211207.1025-1
2023-02-23 03:58:14 status unpacked publicsuffix:all 20211207.1025-1
2023-02-23 03:58:14 install strace:amd64 <none> 5.16-0ubuntu3
2023-02-23 03:58:14 status half-installed strace:amd64 5.16-0ubuntu3
2023-02-23 03:58:14 status unpacked strace:amd64 5.16-0ubuntu3
2023-02-23 03:58:14 install tcpdump:amd64 <none> 4.99.1-3build2
2023-02-23 03:58:14 status half-installed tcpdump:amd64 4.99.1-3build2
2023-02-23 03:58:14 status unpacked tcpdump:amd64 4.99.1-3build2
2023-02-23 03:58:14 install telnet:amd64 <none> 0.17-44build1
2023-02-23 03:58:14 status half-installed telnet:amd64 0.17-44build1
2023-02-23 03:58:14 status unpacked telnet:amd64 0.17-44build1
2023-02-23 03:58:14 install time:amd64 <none> 1.9-0.1build2
2023-02-23 03:58:14 status half-installed time:amd64 1.9-0.1build2
2023-02-23 03:58:14 status unpacked time:amd64 1.9-0.1build2
2023-02-23 03:58:14 install wget:amd64 <none> 1.21.2-2ubuntu1
2023-02-23 03:58:14 status half-installed wget:amd64 1.21.2-2ubuntu1
2023-02-23 03:58:14 status unpacked wget:amd64 1.21.2-2ubuntu1
2023-02-23 03:58:14 install xz-utils:amd64 <none> 5.2.5-2ubuntu1
2023-02-23 03:58:14 status half-installed xz-utils:amd64 5.2.5-2ubuntu1
2023-02-23 03:58:14 status unpacked xz-utils:amd64 5.2.5-2ubuntu1
2023-02-23 03:58:14 install ubuntu-standard:amd64 <none> 1.481
